trial_id,variety_id,location,region,year,soil_type,rainfall_mm,rainfall_deficit,temperature_avg_c,heat_stress_days,soil_moisture_pct,water_holding_capacity,soil_organic_matter,ndvi,canopy_temperature_c,biomass_index,flowering_days,plant_height_cm,maturity_group,genetic_drought_score,root_depth_score,stay_green_score,yield_t_ha,drought_stress_label,drought_tolerance_score,recommended_action,moisture_stress_index,heat_risk_index,vegetation_health_index,yield_stability_score,drought_pressure_score,trait_resilience_score
TRIAL_01689,V005,Central Field 2,Central,2022,Sandy Loam,447.0,203.6,31.5,5,11.3,21.7,2.29,0.758,30.3,84.6,75.0,245.7,Medium,75.0,69.2,81.1,7.58,Moderate Stress,34.19611676397051,Do not prioritize,0.574317986494782,0.3434343434343434,0.7424727272727273,68.04770845192255,40.52445369240949,74.495
TRIAL_01690,V005,Central Field 2,Central,2022,Sandy Loam,369.9,280.7,31.5,3,10.3,21.7,2.24,0.798,32.4,84.4,75.9,248.1,Medium,75.0,69.2,81.1,6.7,Moderate Stress,31.536703308082828,Do not prioritize,0.6349809699201965,0.2878787878787879,0.7350636363636364,66.64922151068698,43.51539905766425,74.495
TRIAL_01691,V006,Central Field 2,Central,2022,Sandy Loam,428.9,221.7,33.0,8,13.1,21.6,2.09,0.765,30.9,79.0,79.3,240.0,Late,70.5,66.4,79.1,6.88,Severe Stress,25.269239298343425,Do not prioritize,0.5614290976058932,0.4949494949494949,0.7374772727272728,66.37659986606397,44.27018962314542,71.215
TRIAL_01692,V006,Central Field 2,Central,2022,Sandy Loam,413.6,237.0,31.5,5,10.6,22.0,1.9,0.754,30.1,81.6,77.4,238.4,Late,70.5,66.4,79.1,8.08,Moderate Stress,29.24378633484312,Do not prioritize,0.6041546961325968,0.3434343434343434,0.7430545454545454,65.6615197137117,41.71281991182544,71.215
TRIAL_01693,V007,Central Field 2,Central,2022,Sandy Loam,377.1,273.5,30.4,5,9.4,21.8,2.39,0.755,30.7,85.6,75.0,247.5,Early,68.6,66.5,72.3,7.4,Moderate Stress,25.505553545141424,Do not prioritize,0.642561080417434,0.2934343434343434,0.7341590909090909,63.33725566437859,42.818964347500255,68.78999999999999
TRIAL_01694,V007,Central Field 2,Central,2022,Sandy Loam,418.2,232.4,31.6,8,6.0,22.4,2.29,0.742,31.1,76.3,73.6,219.4,Early,68.6,66.5,72.3,5.55,Severe Stress,20.807576584033015,Do not prioritize,0.6626642111724985,0.43131313131313137,0.7193454545454545,62.56485214018639,47.794146357019294,68.78999999999999
TRIAL_01695,V008,Central Field 2,Central,2022,Sandy Loam,404.0,246.6,32.4,7,14.6,22.4,2.05,0.846,30.7,87.7,78.0,252.2,Late,75.3,77.9,90.3,8.11,Severe Stress,29.330831700871922,Do not prioritize,0.5567145488029466,0.43989898989898985,0.793309090909091,72.67643629666834,41.252486586464485,79.96000000000001
TRIAL_01696,V008,Central Field 2,Central,2022,Sandy Loam,408.6,242.0,31.6,5,13.3,21.6,2.17,0.814,30.0,87.0,76.4,250.5,Late,75.3,77.9,90.3,7.7,Moderate Stress,35.8587957274243,Do not prioritize,0.5712240638428483,0.34797979797979806,0.7836454545454545,72.14465508677941,39.337434965280266,79.96000000000001
TRIAL_01697,V009,Central Field 2,Central,2022,Sandy Loam,440.9,209.7,32.1,6,11.1,21.5,2.2,0.764,31.9,76.8,76.4,227.0,Early,67.9,63.0,72.2,7.41,Severe Stress,27.823192865595058,Do not prioritize,0.5807292817679558,0.39848484848484855,0.7209181818181819,63.40136891009544,43.81351032025066,67.26
TRIAL_01698,V009,Central Field 2,Central,2022,Sandy Loam,357.1,293.5,30.6,5,11.8,24.2,2.2,0.743,30.7,84.5,74.1,243.1,Early,67.9,63.0,72.2,7.49,Moderate Stress,32.652975824199565,Do not prioritize,0.6228385512584408,0.3025252525252526,0.7263590909090909,62.69520624755847,42.338723262618295,67.26
TRIAL_01699,V010,Central Field 2,Central,2022,Sandy Loam,367.2,283.4,31.6,7,6.0,20.5,2.22,0.665,32.6,77.4,75.4,227.7,Medium,71.1,66.0,65.3,6.33,Severe Stress,15.195456173526598,Do not prioritize,0.6939717618170658,0.40353535353535364,0.6454318181818182,59.58211021820414,51.27068454872323,67.865
TRIAL_01700,V010,Central Field 2,Central,2022,Sandy Loam,331.5,319.1,31.4,7,7.2,21.8,2.1,0.706,31.3,77.3,75.4,228.5,Medium,71.1,66.0,65.3,5.26,Severe Stress,17.786371781040348,Do not prioritize,0.6998870472682628,0.3944444444444444,0.6927636363636364,60.64709996372565,49.301742523897225,67.865
TRIAL_01701,V011,Central Field 2,Central,2022,Sandy Loam,418.3,232.3,30.3,6,9.1,22.3,2.36,0.746,30.0,73.3,76.6,229.4,Late,77.9,81.2,73.3,7.76,Severe Stress,30.145599307883476,Do not prioritize,0.6212694904849602,0.31666666666666665,0.7394454545454545,68.90849655393717,41.826650881347014,77.905
TRIAL_01702,V011,Central Field 2,Central,2022,Sandy Loam,504.1,146.5,31.8,6,12.7,23.2,2.06,0.739,29.6,91.3,79.0,259.5,Late,77.9,81.2,73.3,8.55,Moderate Stress,38.16390290974396,Do not prioritize,0.5205991405770412,0.3848484848484849,0.7412590909090908,70.96724446118645,38.6774591614647,77.905
TRIAL_01703,V012,Central Field 2,Central,2022,Sandy Loam,503.9,146.7,31.9,5,10.3,22.0,2.17,0.731,29.9,82.8,71.7,252.5,Early,72.9,74.2,79.0,8.15,Moderate Stress,38.97558849791484,Do not prioritize,0.5527219152854511,0.36161616161616156,0.7312863636363637,68.41172078520007,39.98360451396362,74.88
TRIAL_01704,V012,Central Field 2,Central,2022,Sandy Loam,392.0,258.6,31.0,4,11.9,22.4,1.97,0.764,29.0,78.0,72.9,256.6,Early,72.9,74.2,79.0,8.02,Moderate Stress,30.26076479345839,Do not prioritize,0.6000810313075506,0.29292929292929293,0.7670545454545454,68.35874301021262,38.93830730350068,74.88
TRIAL_01705,V013,Central Field 2,Central,2022,Sandy Loam,391.9,258.7,32.2,5,10.6,23.2,2.17,0.796,31.3,83.8,73.9,236.9,Medium,77.4,77.8,79.5,6.54,Moderate Stress,30.201551800368005,Do not prioritize,0.6174757519950891,0.3752525252525254,0.7512636363636365,69.36782586918912,43.76343625680643,78.065
TRIAL_01706,V013,Central Field 2,Central,2022,Sandy Loam,355.8,294.8,32.6,4,9.0,20.4,2.43,0.726,29.3,86.4,75.7,248.9,Medium,77.4,77.8,79.5,7.2,Moderate Stress,35.96859136649811,Do not prioritize,0.6609699201964395,0.36565656565656574,0.7375818181818181,68.15589705061666,44.38791769311107,78.065
TRIAL_01707,V014,Central Field 2,Central,2022,Sandy Loam,382.9,267.7,30.9,5,8.3,20.4,2.23,0.714,30.9,80.8,76.0,235.4,Medium,60.3,58.4,57.1,5.91,Moderate Stress,21.955515541568893,Do not prioritize,0.6536672805402087,0.3161616161616161,0.7043272727272728,56.89408620737766,44.71621088549264,58.835
TRIAL_01708,V014,Central Field 2,Central,2022,Sandy Loam,337.7,312.9,32.6,5,11.6,21.5,2.12,0.695,32.5,75.1,74.1,232.2,Medium,60.3,58.4,57.1,4.53,Severe Stress,16.840041931436765,Do not prioritize,0.637414364640884,0.3934343434343435,0.6665227272727272,56.27403088900051,47.91593356612694,58.835
TRIAL_01709,V015,Central Field 2,Central,2022,Sandy Loam,414.0,236.6,31.5,7,11.0,22.1,2.13,0.776,29.6,80.1,75.2,232.9,Medium,69.8,78.8,63.7,7.69,Severe Stress,32.415224694572856,Do not prioritize,0.5985758133824431,0.398989898989899,0.7653090909090909,66.44496100507841,41.98494479124314,71.425
TRIAL_01710,V015,Central Field 2,Central,2022,Sandy Loam,422.7,227.9,31.5,8,16.1,22.2,2.26,0.759,30.5,86.6,76.7,235.9,Medium,69.8,78.8,63.7,7.06,Moderate Stress,27.0048719969103,Do not prioritize,0.5252351135666053,0.4267676767676768,0.739940909090909,67.27757045594062,40.598343458260594,71.425
TRIAL_01711,V016,Central Field 2,Central,2022,Sandy Loam,376.3,274.3,33.5,6,8.5,22.8,2.18,0.705,29.2,76.8,74.9,213.6,Medium,58.5,56.5,59.7,6.51,Severe Stress,22.807052231695383,Do not prioritize,0.6550521792510743,0.46212121212121215,0.7255227272727273,56.992024596796696,46.741092655042934,58.099999999999994
TRIAL_01712,V016,Central Field 2,Central,2022,Sandy Loam,475.8,174.8,32.6,4,8.1,22.3,2.06,0.729,30.4,78.1,74.3,220.8,Medium,58.5,56.5,59.7,6.25,Moderate Stress,25.670485972418202,Do not prioritize,0.599305095150399,0.36565656565656574,0.7220318181818182,58.01969355153748,42.74657199461067,58.099999999999994
TRIAL_01713,V017,Central Field 2,Central,2022,Sandy Loam,413.0,237.6,31.6,7,12.1,22.6,2.42,0.764,30.5,83.4,76.1,239.2,Medium,77.7,82.4,75.2,7.05,Severe Stress,31.15757150186086,Do not prioritize,0.5845230202578268,0.40353535353535364,0.7431909090909091,70.1853123221162,42.610491178557474,78.72
TRIAL_01714,V017,Central Field 2,Central,2022,Sandy Loam,389.3,261.3,31.0,3,11.9,21.8,2.21,0.773,30.6,84.7,75.5,236.2,Medium,77.7,82.4,75.2,8.05,Moderate Stress,35.73106283192975,Do not prioritize,0.6017384898710865,0.26515151515151514,0.7474500000000001,69.94748020257828,39.89773420870106,78.72
TRIAL_01715,V018,Central Field 2,Central,2022,Sandy Loam,378.0,272.6,30.8,4,12.2,21.2,2.31,0.757,29.8,88.5,74.5,241.2,Early,78.9,77.7,69.9,6.66,Moderate Stress,29.446908658259172,Do not prioritize,0.6046752608962555,0.2838383838383839,0.7497772727272727,68.57742660025671,39.87991776486252,76.23
TRIAL_01716,V018,Central Field 2,Central,2022,Sandy Loam,525.7,124.9,30.7,3,13.7,22.6,2.31,0.78,28.3,83.1,70.1,241.0,Early,78.9,77.7,69.9,8.91,Moderate Stress,47.73977134846951,Do not prioritize,0.49400613873542054,0.25151515151515147,0.7885909090909091,71.76114995256432,32.13958360240128,76.23
TRIAL_01717,V019,Central Field 2,Central,2022,Sandy Loam,377.4,273.2,31.4,6,10.7,20.7,2.19,0.759,30.1,88.1,75.5,246.5,Medium,64.6,67.6,65.6,6.8,Severe Stress,24.716096144319334,Do not prioritize,0.6250435850214856,0.3666666666666666,0.7463045454545454,62.40174193593393,43.15862799263352,65.9
TRIAL_01718,V019,Central Field 2,Central,2022,Sandy Loam,364.9,285.7,30.7,5,7.3,22.1,2.08,0.685,30.4,75.6,73.7,235.4,Medium,64.6,67.6,65.6,6.72,Moderate Stress,23.982724127707467,Do not prioritize,0.6780503376304481,0.30707070707070705,0.6934318181818182,60.01978870193649,45.48546144156641,65.9
TRIAL_01719,V020,Central Field 2,Central,2022,Sandy Loam,399.4,251.2,32.1,4,8.9,23.6,2.53,0.74,31.0,80.4,74.8,228.0,Medium,68.6,69.5,73.0,5.86,Moderate Stress,29.790195088893697,Do not prioritize,0.6355383670963781,0.342929292929293,0.7196363636363636,63.788391748981546,44.286744556855055,70.015
TRIAL_01720,V020,Central Field 2,Central,2022,Sandy Loam,360.2,290.4,32.2,10,11.5,21.8,2.14,0.73,30.7,84.0,75.3,243.0,Medium,68.6,69.5,73.0,6.61,Severe Stress,15.771355664784519,Do not prioritize,0.6249355432780848,0.5141414141414142,0.7179090909090909,63.957266407165584,47.91849194390631,70.015
TRIAL_01721,V021,Central Field 2,Central,2022,Sandy Loam,416.9,233.7,31.2,1,11.7,21.2,2.46,0.781,28.8,87.4,71.1,256.0,Early,75.7,71.7,73.1,7.97,Moderate Stress,43.87795928592792,Do not prioritize,0.587462246777164,0.21868686868686865,0.7812863636363636,68.29041415536581,36.04511567928695,73.65
TRIAL_01722,V021,Central Field 2,Central,2022,Sandy Loam,369.1,281.5,31.5,6,7.2,21.1,2.41,0.708,30.6,77.1,73.7,228.8,Early,75.7,71.7,73.1,6.75,Severe Stress,22.76131266336172,Do not prioritize,0.6768054020871701,0.3712121212121212,0.7051999999999999,64.6013919582566,46.90226040993998,73.65
TRIAL_01723,V022,Central Field 2,Central,2022,Sandy Loam,376.0,274.6,31.8,3,12.0,21.7,2.15,0.76,29.8,86.8,76.4,256.2,Medium,62.4,65.4,59.1,8.23,Moderate Stress,31.333981144042657,Do not prioritize,0.6085696746470227,0.30151515151515157,0.7517272727272728,61.06553832524136,40.45208557556624,62.625
TRIAL_01724,V022,Central Field 2,Central,2022,Sandy Loam,381.2,269.4,32.1,3,11.7,22.6,2.42,0.804,30.8,92.1,73.9,255.2,Medium,62.4,65.4,59.1,6.48,Moderate Stress,33.778531121895966,Do not prioritize,0.609377532228361,0.31515151515151524,0.7644181818181819,61.36665390088732,41.240776829064124,62.625
TRIAL_01725,V023,Central Field 2,Central,2022,Sandy Loam,380.5,270.1,31.6,4,11.4,22.1,2.33,0.823,30.4,90.1,73.1,260.0,Medium,75.8,78.5,80.5,6.77,Moderate Stress,34.925730980663836,Do not prioritize,0.6138072437077962,0.32020202020202027,0.7831318181818182,70.15815058038955,40.8528050433299,77.92
TRIAL_01726,V023,Central Field 2,Central,2022,Sandy Loam,388.5,262.1,31.9,6,9.6,22.0,2.01,0.799,30.4,84.4,76.6,233.9,Medium,75.8,78.5,80.5,6.64,Severe Stress,29.136368177429368,Do not prioritize,0.6328962553713935,0.3893939393939393,0.7675318181818183,69.38637034711759,43.80160854798976,77.92
TRIAL_01727,V024,Central Field 2,Central,2022,Sandy Loam,333.5,317.1,30.6,5,10.1,22.1,2.2,0.728,30.8,83.7,75.1,245.7,Early,68.6,68.1,56.8,7.0,Moderate Stress,22.18932746529126,Do not prioritize,0.6599926335174954,0.3025252525252526,0.7150181818181818,60.686851875104644,44.34279982141861,65.475
TRIAL_01728,V024,Central Field 2,Central,2022,Sandy Loam,376.7,273.9,31.4,8,12.3,22.3,2.11,0.738,30.5,75.7,73.5,223.8,Early,68.6,68.1,56.8,5.32,Severe Stress,18.577137288896598,Do not prioritize,0.6041399631675874,0.42222222222222217,0.7262909090909091,62.085723463920985,44.35042532666842,65.475
TRIAL_01729,V025,Central Field 2,Central,2022,Sandy Loam,418.3,232.3,30.8,4,17.1,22.7,2.36,0.789,30.5,87.5,73.7,251.1,Medium,61.4,55.4,64.2,7.82,Moderate Stress,32.697786500169336,Do not prioritize,0.5146028238182935,0.2838383838383839,0.7594409090909091,61.69396625090686,36.09665809635423,60.0
TRIAL_01730,V025,Central Field 2,Central,2022,Sandy Loam,426.4,224.2,31.1,3,11.3,22.1,1.94,0.717,29.5,82.2,76.5,241.7,Medium,61.4,55.4,64.2,6.59,Moderate Stress,31.749828888924885,Do not prioritize,0.5869637814610191,0.26969696969696977,0.72855,59.47447437077962,39.00793726531296,60.0
TRIAL_01731,V026,Central Field 2,Central,2022,Sandy Loam,386.5,264.1,33.0,1,7.0,21.2,2.19,0.731,30.6,84.7,75.6,231.6,Medium,69.0,76.8,66.5,6.07,Moderate Stress,32.38821728815621,Do not prioritize,0.6687906691221608,0.3005050505050505,0.72015,63.73568661755679,44.42892065883778,71.105
TRIAL_01732,V026,Central Field 2,Central,2022,Sandy Loam,378.0,272.6,31.5,7,6.3,21.6,2.32,0.709,29.5,75.6,75.5,225.3,Medium,69.0,76.8,66.5,7.3,Severe Stress,26.361568469014795,Do not prioritize,0.6833419275629221,0.398989898989899,0.7233499999999999,63.52466144874156,46.69727707222183,71.105
TRIAL_01733,V027,Central Field 2,Central,2022,Sandy Loam,361.3,289.3,30.8,3,11.7,22.2,2.36,0.662,29.5,82.6,79.7,230.0,Late,64.5,63.3,57.9,5.33,Moderate Stress,25.715352536426526,Do not prioritize,0.6215936157151627,0.2560606060606061,0.6928,59.22462768569675,41.05037071584033,62.43
TRIAL_01734,V027,Central Field 2,Central,2022,Sandy Loam,412.3,238.3,31.9,9,10.3,21.7,2.27,0.731,31.8,79.9,78.0,255.5,Late,64.5,63.3,57.9,6.9,Severe Stress,17.386399306844503,Do not prioritize,0.608952731737262,0.47272727272727266,0.7010590909090909,59.683922637982036,47.32748331778718,62.43
TRIAL_01735,V028,Central Field 2,Central,2022,Sandy Loam,416.3,234.3,30.2,6,9.8,23.9,2.16,0.741,29.9,77.6,75.9,218.4,Medium,78.7,68.4,81.8,7.23,Severe Stress,30.090986468256265,Do not prioritize,0.6131639042357274,0.3121212121212121,0.7377863636363637,67.90988100619455,41.31612027935232,75.87
TRIAL_01736,V028,Central Field 2,Central,2022,Sandy Loam,437.2,213.4,32.4,5,12.4,20.9,2.15,0.752,30.5,85.5,75.1,245.2,Medium,78.7,68.4,81.8,7.3,Moderate Stress,35.42140928240743,Do not prioritize,0.5656672805402088,0.3843434343434343,0.7353909090909091,68.79992711646857,41.46218491146668,75.87
TRIAL_01737,V029,Central Field 2,Central,2022,Sandy Loam,417.1,233.5,31.8,8,9.0,22.3,2.25,0.708,29.6,78.5,75.8,239.1,Medium,67.2,58.6,67.8,6.39,Severe Stress,21.064050403973393,Do not prioritize,0.6233394720687538,0.44040404040404046,0.7211090909090909,60.947937831352206,45.154662967480654,64.34
TRIAL_01738,V029,Central Field 2,Central,2022,Sandy Loam,410.4,240.2,31.0,5,12.3,22.4,2.18,0.762,29.5,84.1,76.4,245.5,Medium,67.2,58.6,67.8,5.54,Moderate Stress,27.3168889857247,Do not prioritize,0.5834524248004911,0.3207070707070707,0.7578,62.662951503990186,39.45017874084172,64.34
TRIAL_01739,V030,Central Field 2,Central,2022,Sandy Loam,358.7,291.9,32.6,4,16.8,22.8,2.36,0.85,30.7,90.9,74.9,256.8,Medium,73.9,74.0,85.1,6.07,Moderate Stress,28.539738326401118,Do not prioritize,0.5551896869244936,0.36565656565656574,0.7959090909090909,70.99818353423741,39.2678071958735,76.735
TRIAL_01740,V030,Central Field 2,Central,2022,Sandy Loam,406.5,244.1,31.6,6,13.4,22.1,2.07,0.766,30.1,81.3,73.7,237.8,Medium,73.9,74.0,85.1,6.65,Severe Stress,30.30149720730211,Do not prioritize,0.5711798649478207,0.37575757575757585,0.7508545454545454,69.55201633740722,40.857033316591334,76.735
TRIAL_01741,V001,Central Field 3,Central,2022,Clay Loam,465.4,245.2,30.4,5,17.5,27.0,2.72,0.739,31.8,85.2,75.7,247.4,Medium,74.4,68.2,79.7,8.73,Moderate Stress,33.42959286023886,Do not prioritize,0.5044969083754919,0.2934343434343434,0.7062590909090909,68.02178910521744,38.024648034184295,73.555
TRIAL_01742,V001,Central Field 3,Central,2022,Clay Loam,426.3,284.3,31.7,5,10.8,27.2,2.81,0.8,31.5,80.9,75.1,231.1,Medium,74.4,68.2,79.7,7.01,Moderate Stress,32.85328323466145,Do not prioritize,0.6158088813940416,0.35252525252525246,0.7506818181818182,66.90611782666463,43.27453097586318,73.555
TRIAL_01743,V002,Central Field 3,Central,2022,Clay Loam,478.8,231.8,30.8,2,16.2,26.1,3.08,0.728,30.8,83.8,75.7,243.4,Late,56.4,50.0,57.3,7.7,Moderate Stress,35.71782132305693,Do not prioritize,0.5142979201798763,0.2282828282828283,0.7150181818181818,57.501246141857024,35.93047711516515,54.385000000000005
TRIAL_01744,V002,Central Field 3,Central,2022,Clay Loam,384.2,326.4,31.6,9,14.8,27.4,2.76,0.775,30.6,83.8,79.4,241.8,Late,56.4,50.0,57.3,6.55,Severe Stress,14.559699701956799,Do not prioritize,0.5861405283867341,0.45909090909090916,0.74875,56.907689432265315,44.014310790390056,54.385000000000005
TRIAL_01745,V003,Central Field 3,Central,2022,Clay Loam,472.1,238.5,31.5,5,13.4,26.6,2.94,0.735,32.5,77.3,76.5,222.9,Late,71.9,66.7,78.0,8.16,Moderate Stress,33.53749960534812,Do not prioritize,0.5553974142776841,0.3434343434343434,0.6925227272727272,65.58786989626451,42.37517079978294,71.605
TRIAL_01746,V003,Central Field 3,Central,2022,Clay Loam,444.9,265.7,32.2,5,18.1,26.9,2.68,0.759,30.8,82.4,75.0,239.9,Late,71.9,66.7,78.0,8.16,Moderate Stress,31.471382077839618,Do not prioritize,0.5080202360876898,0.3752525252525254,0.7351681818181818,67.60154982370075,38.85722375525918,71.605
TRIAL_01747,V004,Central Field 3,Central,2022,Clay Loam,397.1,313.5,32.6,4,17.2,26.8,2.89,0.774,31.7,85.7,72.0,260.0,Early,72.5,79.3,75.8,7.5,Moderate Stress,29.731463538524974,Do not prioritize,0.5468892636312535,0.36565656565656574,0.7305999999999999,68.96496472737493,41.10571671910626,75.705
TRIAL_01748,V004,Central Field 3,Central,2022,Clay Loam,421.6,289.0,30.4,3,16.9,27.8,2.97,0.801,30.0,94.2,71.0,260.0,Early,72.5,79.3,75.8,8.43,Moderate Stress,38.61430891494273,Do not prioritize,0.5371174817313097,0.2378787878787878,0.7751954545454546,70.27528672901016,35.245113517735774,75.705
TRIAL_01749,V005,Central Field 3,Central,2022,Clay Loam,409.2,301.4,31.6,4,16.5,27.4,2.97,0.801,30.2,90.3,74.4,249.9,Medium,75.0,69.2,81.1,8.49,Moderate Stress,34.20365668669472,Do not prioritize,0.5494210230466554,0.32020202020202027,0.7720136363636365,69.28417044815781,38.07113939929286,74.495
TRIAL_01750,V005,Central Field 3,Central,2022,Clay Loam,458.6,252.0,30.6,2,12.6,27.3,2.83,0.793,29.4,92.4,76.1,248.3,Medium,75.0,69.2,81.1,9.17,Moderate Stress,44.4717636039913,Do not prioritize,0.5736526138279933,0.21919191919191924,0.7795409090909091,68.98772045071286,35.89916560205768,74.495
TRIAL_01751,V006,Central Field 3,Central,2022,Clay Loam,383.7,326.9,30.6,7,15.0,26.4,2.7,0.722,31.2,82.1,79.9,227.6,Late,70.5,66.4,79.1,7.35,Severe Stress,22.399648571741228,Do not prioritize,0.5837549184935358,0.3580808080808081,0.7047545454545454,65.11201526649293,42.819562962800745,71.215
TRIAL_01752,V006,Central Field 3,Central,2022,Clay Loam,384.7,325.9,31.1,6,9.1,28.3,2.84,0.709,30.8,77.8,78.9,227.8,Late,70.5,66.4,79.1,7.73,Severe Stress,24.967889301470716,Do not prioritize,0.661859471613266,0.3530303030303031,0.7026681818181818,63.49776511318923,45.97443379835455,71.215
TRIAL_01753,V007,Central Field 3,Central,2022,Clay Loam,429.0,281.6,30.6,6,12.9,27.8,2.9,0.769,29.6,84.0,73.9,243.1,Early,68.6,66.5,72.3,9.2,Moderate Stress,31.87122544833558,Do not prioritize,0.5862911748173131,0.3303030303030303,0.7607590909090909,65.12765377638101,39.81996433864057,68.78999999999999
TRIAL_01754,V007,Central Field 3,Central,2022,Clay Loam,447.8,262.8,31.8,8,11.0,28.1,2.71,0.763,28.8,79.1,72.6,227.4,Early,68.6,66.5,72.3,8.84,Moderate Stress,30.006927076851238,Do not prioritize,0.6010567734682406,0.44040404040404046,0.7695863636363636,65.05302362154428,42.4697986733147,68.78999999999999
TRIAL_01755,V008,Central Field 3,Central,2022,Clay Loam,417.9,292.7,31.2,7,14.6,27.1,2.98,0.801,29.9,85.8,76.5,252.6,Late,75.3,77.9,90.3,8.46,Severe Stress,34.97239818988195,Do not prioritize,0.5698639685216413,0.38535353535353534,0.7767863636363637,72.00037972047627,40.29843125302653,79.96000000000001
TRIAL_01756,V008,Central Field 3,Central,2022,Clay Loam,434.4,276.2,30.6,3,13.2,27.0,3.08,0.816,29.2,86.2,77.3,259.5,Late,75.3,77.9,90.3,8.08,Moderate Stress,41.090927603518416,Do not prioritize,0.5792557616638561,0.246969696969697,0.7976727272727273,72.33470294854108,36.28646598483024,79.96000000000001
TRIAL_01757,V009,Central Field 3,Central,2022,Clay Loam,390.0,320.6,30.6,3,13.9,27.2,2.76,0.773,29.8,89.1,70.3,247.6,Early,67.9,63.0,72.2,8.02,Moderate Stress,36.786267607917466,Do not prioritize,0.5948802698145026,0.246969696969697,0.7601772727272728,64.09982642189178,38.27742599446647,67.26
TRIAL_01758,V009,Central Field 3,Central,2022,Clay Loam,422.1,288.5,31.4,7,11.8,27.1,2.93,0.746,29.9,73.7,72.9,213.3,Early,67.9,63.0,72.2,6.53,Severe Stress,30.581182905144022,Do not prioritize,0.6048364249578415,0.3944444444444444,0.7410363636363637,63.42218059175227,42.92446451992827,67.26
TRIAL_01759,V010,Central Field 3,Central,2022,Clay Loam,334.8,375.8,31.6,3,15.6,26.8,2.96,0.77,30.0,86.0,74.4,249.4,Medium,71.1,66.0,65.3,6.48,Moderate Stress,25.19696293378925,Do not prioritize,0.6032422709387295,0.2924242424242425,0.7550454545454546,64.13704094486178,40.049365395706026,67.865
TRIAL_01760,V010,Central Field 3,Central,2022,Clay Loam,435.8,274.8,31.7,5,14.7,27.4,2.88,0.765,30.2,86.1,75.7,243.7,Medium,71.1,66.0,65.3,7.84,Moderate Stress,32.089467534665495,Do not prioritize,0.558468802698145,0.35252525252525246,0.7486136363636364,64.871714855128,39.8263702916907,67.865
TRIAL_01761,V011,Central Field 3,Central,2022,Clay Loam,457.6,253.0,30.6,3,16.9,27.7,2.92,0.801,29.1,87.6,77.8,250.6,Late,77.9,81.2,73.3,10.15,Moderate Stress,41.841771424596566,Do not prioritize,0.5168813940415964,0.246969696969697,0.7895136363636364,72.247963028259,33.597476584685694,77.905
TRIAL_01762,V011,Central Field 3,Central,2022,Clay Loam,445.2,265.4,29.6,6,16.4,25.7,2.75,0.768,30.7,81.2,76.9,239.5,Late,77.9,81.2,73.3,7.84,Moderate Stress,30.812130595317445,Do not prioritize,0.5305182686902754,0.2848484848484849,0.742609090909091,70.80261189892177,37.36739135513166,77.905
TRIAL_01763,V012,Central Field 3,Central,2022,Clay Loam,365.9,344.7,30.2,5,12.9,26.3,3.03,0.785,32.0,87.9,73.2,251.4,Early,72.9,74.2,79.0,7.83,Moderate Stress,26.24983160875065,Do not prioritize,0.6217605396290051,0.28434343434343434,0.7329772727272728,67.07322102560171,42.598524427605376,74.88
TRIAL_01764,V012,Central Field 3,Central,2022,Clay Loam,469.5,241.1,31.1,8,10.6,26.3,2.62,0.724,30.0,77.8,74.4,226.5,Early,72.9,74.2,79.0,8.2,Severe Stress,28.163477458713974,Do not prioritize,0.5941922428330523,0.4085858585858586,0.7251454545454545,67.42879150697532,43.23615453499096,74.88
TRIAL_01765,V013,Central Field 3,Central,2022,Clay Loam,464.1,246.5,30.0,5,10.7,27.8,2.73,0.792,31.3,88.3,73.0,248.9,Medium,77.4,77.8,79.5,9.04,Moderate Stress,34.048826787502264,Do not prioritize,0.5958943226531759,0.27525252525252525,0.7486636363636364,69.7344544560274,40.35227193642034,78.065
TRIAL_01766,V013,Central Field 3,Central,2022,Clay Loam,454.4,256.2,30.4,4,14.7,27.4,2.9,0.841,30.6,87.4,76.9,252.0,Medium,77.4,77.8,79.5,9.02,Moderate Stress,38.8939521450332,Do not prioritize,0.5480134907251264,0.2656565656565656,0.79165,71.76673018549748,36.47273550975911,78.065
TRIAL_01767,V014,Central Field 3,Central,2022,Clay Loam,393.7,316.9,30.1,0,11.7,28.5,2.79,0.717,30.8,89.8,73.4,238.9,Medium,60.3,58.4,57.1,8.31,Moderate Stress,31.77590230783273,Do not prioritize,0.6221337830241709,0.14090909090909098,0.7078681818181818,57.61327888497113,38.76374750881497,58.835
TRIAL_01768,V014,Central Field 3,Central,2022,Clay Loam,475.5,235.1,31.5,5,13.3,26.2,2.91,0.769,30.6,79.7,77.0,227.4,Medium,60.3,58.4,57.1,8.69,Moderate Stress,34.8157904212139,Do not prioritize,0.5548195615514333,0.3434343434343434,0.74485,59.884108768971345,39.803453141387365,58.835
TRIAL_01769,V015,Central Field 3,Central,2022,Clay Loam,458.3,252.3,31.9,8,15.9,26.5,2.9,0.826,30.1,86.1,78.2,240.0,Medium,69.8,78.8,63.7,7.83,Severe Stress,28.292246258085505,Do not prioritize,0.5298212478920742,0.4449494949494949,0.7898545454545455,68.43368867852216,39.82569352888072,71.425
